,id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountryformular,firstcountry,firstcompany,buyer,worldbank,YesNo,cerfomular,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyersornot,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,month,day,year,location,locationregion,buyercountry,projecttype,buyercompany,locationsubregion,buyerdetination,psize,cobnefits
1288,CDM09202,RQQCYTO6ECP2WIZB7QV0HD91JDRMT1,6094,Heilongjiang Yilan Hezuolinchang Phase II Wind Power Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Wind,Wind,ACM2,54.0,,,7,0.0,27-Apr-12,37,469,1009,DNV,,,,,,,,,75,,,n.a.,Switzerland (RWE),Longyuan (Beijing) Carbon Asset Management Technology Co.,6-Dec-11,,CDM04458,,1-Dec-08,25-Apr-12,13-Jun-12,27-Apr-12,,,,24.70000076,2273.0,0.9636,,,,,29.10000038,538.0,1179.6,,7.11,8.0,10.76000023,14.92,2013m11,,Same as rejected Ref=2117,10/13/08,Switzerland ,Switzerland ,RWE Supply & Trading Switzerland S.A.,Switzerland (RWE),,0,14.92,14.92,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Midstream - Oil & Gas,10,13,2008,China,Asia & Pacific,Switzerland ,Wind,RWE Supply & Trading Switzerland S.A.,East Asia,Switzerland (RWE),0,cob4
1289,CDM04698,TDW562LO4LSW6XGE4DQTFUIEMQLXE5,3078,Huaneng Jilin Taobei Phase II Wind Farm Project,Asia & Pacific,East Asia,China,,Jilin,Registered,Wind,Wind,ACM2,111.2,,,7,0.0,25-Mar-10,308,1199,2312,TV-Rhein,,,,,,,,,101,,,"United K. (Carbon Resource Management), Switzerland",,Carbon Resource Management,1-Jan-09,,,,1-Mar-09,23-Oct-09,26-Jan-10,25-Mar-10,,,,49.59999847,1961.0,,,,,,67.5,607.0,1361.5,,6.34,8.0,8.550000191,8.88,2015m3,,,6/10/08,United K. ,United K. ,Carbon Resource Management,United K. (Carbon Resource Management),,1,8.880000114,8.880000114,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,6,10,2008,China,Asia & Pacific,United K. ,Wind,Carbon Resource Management,East Asia,United K. (Carbon Resource Management),0,cob4
1290,CDM09558,E4LQ72ZAIIK23BIPSOFCHC8D9NBN9U,6592,Dahe Solar Power Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Solar,Solar PV,ACM2,55.0,,,10,0.0,1-Aug-12,23,464,550,TV-Nord,,,,,,,,,72,,,United K. (CAMCO),,CAMCO,31-Jan-12,,,,1-Dec-11,3-Jul-12,18-Aug-12,6-Jul-12,,,,50.0,1451.0,0.8959,,,,,202.6000061,3681.0,4052.1,,4.25,8.0,4.710000038,14.4,2012m9,,,8/1/11,United K. ,United K. ,CAMCO,United K. (CAMCO),,1,14.39999962,14.39999962,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Financials,Specialty Finance,Other Financial Services,8,1,2011,China,Asia & Pacific,United K. ,Solar,CAMCO,East Asia,United K. (CAMCO),0,cob6
1291,CDM02670,FNBZ1I0FQYGLBAHQOJRXU1715T3NLU,2195,Tianquan Shiyang Hydro Power Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,New dam,ACM2,75.7,,,7,0.0,30-Sep-10,171,776,1533,TV-SD,,44.0,,44.0,22-Aug-12,20-Oct-11,80.0,55%,23,,DNV,Netherlands (Ecosecurities),,EcoSecurities,15-Sep-07,,,,26-Aug-08,13-Aug-08,14-Nov-08,1-Oct-09,,Minor Corrections,,21.0,3697.0,,,,,,19.70000076,260.0,936.7,#REF!,5.1,8.0,11.34000015,15.71,2015m5,,,2/20/07,Netherlands ,Netherlands ,EcoSecurities,Netherlands (Ecosecurities),,1,15.71000004,15.71000004,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,2,20,2007,China,Asia & Pacific,Netherlands ,Hydro,EcoSecurities,East Asia,Netherlands (Ecosecurities),0,cob1
1292,CDM08180,RHV7LXT7S3JK2WMU2O015UF9JLYT8X,6419,Huaneng Dali Wuzipo Phase I Wind Power Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Wind,Wind,ACM2,94.3,,,7,0.0,5-Jul-12,46,801,1744,DNV,,,,,,,,,73,,,United K. (Gazprom Marketing & Trading),,Easy Carbon,14-Jul-11,,,,1-Nov-11,28-Jun-12,29-Aug-12,5-Jul-12,,,,49.5,2254.0,0.8448,,,,,72.09999847,765.0,1457.0,,5.87,8.0,8.550000191,13.03,2014m8,,,4/11/11,United K. ,United K. ,Gazprom Marketing & Trading,United K. (Gazprom Marketing & Trading),,1,13.02999973,13.02999973,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Utility Networks,4,11,2011,China,Asia & Pacific,United K. ,Wind,Gazprom Marketing & Trading,East Asia,United K. (Gazprom Marketing & Trading),0,cob4
1293,CDM06632,4PK1MRRVSILQPZW68K6YRMJ1T4W56O,4783,Huadian Fuqing Niutouwei Wind Power Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Wind,Wind,ACM2,55.8,,,7,0.0,17-May-11,91,538,1096,BV Cert,,,,,,,,,87,,,United K. (Arreon Carbon UK),,Arreon Carbon UK,9-Jul-10,,,,1-Dec-10,11-May-11,12-Jun-11,17-May-11,,,,30.0,2235.0,,,,,,39.40000153,706.0,1313.4,,6.73,8.0,8.550000191,12.44,2012m9,,,3/17/10,United K. ,United K. ,Arreon Carbon UK,United K. (Arreon Carbon UK),,1,12.43999958,12.43999958,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,Financials,Asset Management,Investment Companies,3,17,2010,China,Asia & Pacific,United K. ,Wind,Arreon Carbon UK,East Asia,United K. (Arreon Carbon UK),0,cob4
1294,CDM07445,RK2MO10HFPSXQL72TXV90S4BGYVOC6,5055,Huaneng Tongyu Xinhua 1D Wind Farm Project,Asia & Pacific,East Asia,China,,Jilin,Registered,Wind,Wind,ACM2,103.1,,,7,0.0,29-May-12,61,886,1917,DNV,,,,,,,,,74,,,United K. (Carbon Resource Management),,Carbon Resource Management,2-Feb-11,,,,1-Dec-10,28-Jul-11,12-Jul-12,29-May-12,,,,49.5,2061.0,1.0103,,,,,62.5,607.0,1263.2,,6.33,8.0,9.010000229,14.4,2015m2,,,10/8/10,United K. ,United K. ,Carbon Resource Management,United K. (Carbon Resource Management),,1,14.39999962,14.39999962,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,10,8,2010,China,Asia & Pacific,United K. ,Wind,Carbon Resource Management,East Asia,United K. (Carbon Resource Management),0,cob4
1295,CDM04305,YPXSVVV1995RRDX5RONMNOM1ND9R9S,2688,Fugong Labuluo Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,73.7,42.59999847,,7,0.0,14-Aug-10,176,660,1086,KEA,,174.0,,174.0,28-Dec-11,31-Dec-12,176.0,99%,17,,CEC,n.a.,Japan (Mitsubishi UFJ Securities+EnBW),Mitsubishi UFJ Securities,9-Oct-08,,,,1-Apr-09,12-Jun-09,5-Aug-09,2-Oct-09,,,,25.0,3400.0,0.8776,,,,,15.5,210.0,618.3,#REF!,6.66,10.0,11.05000019,9.47,2014m6,,,5/2/08,Japan ,Japan ,Mitsubishi UFJ Securities,Japan (Mitsubishi UFJ Securities),,0,9.47,9.47,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Institutional Financial Svcs,Institutional Brokerage,5,2,2008,China,Asia & Pacific,Japan ,Hydro,Mitsubishi UFJ Securities,East Asia,Japan (Mitsubishi UFJ Securities),0,cob1
1296,CDM10365,ZE3IMXZV1UMPFTMCEAJB9MKLLQQWX4,7074,Yunnan Yongde County Dedanghe 3rd Cascade Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,48.5,,,7,0.0,1-Feb-13,0,384,869,LGAI,,,,,,,,,66,,,United K. (Platinum Partners Value Arbitrage Fund),,Hunan Tongzhou Environment Technology,14-Feb-12,,,,1-Apr-12,23-Aug-12,9-Nov-12,7-Sep-12,,,,17.0,4509.0,0.6323,,,,,15.19999981,314.0,895.8,,7.7,10.0,11.35000038,10.07,2012m12,,,10/20/11,United K. ,United K. ,Platinum Partners Value Arbitrage Fund,United K. (Platinum Partners Value Arbitrage Fund),,1,10.06999969,10.06999969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,hedge fund,10,20,2011,China,Asia & Pacific,United K. ,Hydro,Platinum Partners Value Arbitrage Fund,East Asia,United K. (Platinum Partners Value Arbitrage Fund),0,cob1
1297,CDM09055,FKGPJQ0NX2K2IIGSNLA4VM18MCP7DT,8583,PER 1 and PER 2 Wind Power Plants (Umbrella Project),Latin America,South America,Argentina,,Chubut,Registered,Wind,Wind,ACM2,189.1,,,7,0.0,1-Jan-13,0,1513,3406,PJRCES,,212.0,,212.0,21/Sep/16,31/Dec/13,189.0,112%,45,,TV-Rhein,Switzerland (Mercuria Energy Trading),,Mercuria Energy Trading,17-Nov-11,,,,8-Jun-12,6-Dec-12,26-Jan-13,7-Dec-12,,,,77.40000153,3592.0,0.68,,,,,162.3000031,858.0,2096.8,#REF!,,13.72,,,2016m9,,,5/22/11,Switzerland,Switzerland ,Mercuria Energy Trading,Switzerland (Mercuria Energy Trading),,0,,17.04,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Exploration & Production,5,22,2011,Argentina,Latin America,Switzerland ,Wind,Mercuria Energy Trading,South America,Switzerland (Mercuria Energy Trading),0,cob4
1298,CDM07401,0C2VDIYQ0IMY4HMJGKVIGTVDERT38J,6605,Yunnan Kunming Shilin Solar Photovoltaic Power Generation Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Solar,Solar PV,ACM2,64.7,,,7,0.0,1-Aug-12,27,545,1192,TV-SD,,,,,,,,,72,,,United K. (CF Partners),,CSC Carbon Asset Management,27-Jan-11,,,,1-Feb-11,5-Jul-12,16-Aug-12,6-Jul-12,,,,66.0,1160.0,0.8448,,,,,435.79998780000005,6737.0,6603.8,,4.12,8.0,4.460000038,11.84,2012m9,,,10/25/10,United K. ,United K. ,CF Partners,United K. (CF Partners),,1,11.84000015,11.84000015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Financials,Asset Management,Investment Management,10,25,2010,China,Asia & Pacific,United K. ,Solar,CF Partners,East Asia,United K. (CF Partners),0,cob6
1299,CDM11139,K8GTV98WC3VBJDSVAO0QLS5E5N5GCD,7886,Gansu Kuangqu Sanshilijingzi 49.5MW Wind Power Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Wind,Wind,ACM2,97.7,,,7,0.0,1-Dec-12,8,790,1768,CQC,,,,,,,,,68,,,United K. (Total Gas & Power),,Longyuan (Beijing) Solar Power Technology Co.,25-Apr-12,,,,1-Jul-12,29-Oct-12,4-Dec-12,2-Nov-12,,,,49.5,2202.0,0.8964,,,,,59.70000076,610.0,1205.1,,6.73,8.0,9.449999809,12.44,2015m6,,,3/13/12,United K. ,United K. ,Total Gas & Power,United K. (Total Gas & Power),,1,12.43999958,12.43999958,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utilities,Utilities,Utility Networks,3,13,2012,China,Asia & Pacific,United K. ,Wind,Total Gas & Power,East Asia,United K. (Total Gas & Power),0,cob4
1300,CDM09171,J0IKG7VXBE0TS3OKP63FQZ5B13C1B0,7499,Inner Mongolia Huade Sansheng 49.5 MW Wind Farm Phase I Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,93.6,,,7,0.0,10-Oct-12,24,771,1707,TV-Rhein,,,,,,,,,70,,,United K. (Eco-Tec Asia UK),,Eco-Tec Asia,1-Dec-11,,,,1-May-12,28-Sep-12,6-Dec-12,10-Oct-12,,,,49.5,2112.0,0.8959,,,,,59.09999847,631.0,1194.2,,6.39,8.0,9.43999958,12.44,2013m3,,,10/15/11,United K. ,United K. ,Eco-Tec Asia UK,United K. (Eco-Tec Asia UK),,1,12.43999958,12.43999958,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Financials,Specialty Finance,Other Financial Services,10,15,2011,China,Asia & Pacific,United K. ,Wind,Eco-Tec Asia UK,East Asia,United K. (Eco-Tec Asia UK),0,cob4
1301,CDM07036,3AYHREDL34WWHZQP2XCDUL7901YEPR,4493,Ningxia Mahuang Mountain Wind Farm Huianpu Master Phase One Project,Asia & Pacific,East Asia,China,,Ningxia ,Registered,Wind,Wind,ACM2,92.8,,,10,0.0,1-Jul-11,139,883,928,DNV,,,,,,,,,85,,,United K. (CAMCO),,CAMCO,21-Oct-10,,,,1-Nov-10,17-Jan-11,10-Apr-11,22-Feb-11,,,,49.40000153,2022.0,,,,,,58.90000153,635.0,1192.4,,5.73,8.0,8.949999809,8.0,2012m6,,,4/15/10,United K. ,United K. ,CAMCO,United K. (CAMCO),,0,8.0,8.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Financials,Specialty Finance,Other Financial Services,4,15,2010,China,Asia & Pacific,United K. ,Wind,CAMCO,East Asia,United K. (CAMCO),0,cob4
1302,CDM07884,8QNS1ZYX9KUMQ6EXZS0TNU2J3N9ZDP,5479,Shanghai Changxing Island Wind Power Project,Asia & Pacific,East Asia,China,,Shanghai,Registered,Wind,Wind,ACM2,31.4,,,7,0.0,1-Jan-12,31,283,597,DNV,,,,,,,,,79,,,n.a.,United K. (Noble Carbon),Tongji University,21-May-11,,,,1-Apr-11,8-Dec-11,17-Feb-12,23-Dec-11,,,,20.0,1930.0,0.8141,,,,,28.0,891.0,1400.2,,5.35,8.0,8.56000042,14.21,2013m4,,,12/15/10,United K. ,United K. ,Noble Carbon,United K. (Noble Carbon),,1,14.21000004,14.21000004,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Financials,Specialty Finance,Other Financial Services,12,15,2010,China,Asia & Pacific,United K. ,Wind,Noble Carbon,East Asia,United K. (Noble Carbon),0,cob4
1303,CDM11289,07DM7JFZ9Z4T7FNV3VROXEYQL0XOJJ,7131,Fujian Pingnan Yuanping 16MW Hydropower Expansion Project,Asia & Pacific,East Asia,China,,Fujian ,Registered,Hydro,Run of river,ACM2,33.8,,,7,0.0,1-Oct-12,8,279,617,RINA,CCER ver.(3),,,,,,,,70,,,Switzerland (Vitol),,Shanghai Yiqing Environmental Technology Co.,31-Mar-12,,,,1-Jan-08,30-Aug-12,23-Nov-12,18-Sep-12,,,,16.0,3513.0,0.7495,,,,,16.5,488.0,1031.2,,6.51,8.0,8.149999618999999,10.66,2013m1,,,10/1/08,Switzerland ,Switzerland ,Vitol,Switzerland (Vitol),,1,10.65999985,10.65999985,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,10,1,2008,China,Asia & Pacific,Switzerland ,Hydro,Vitol,East Asia,Switzerland (Vitol),0,cob1
1304,CDM09504,CCZR50D0U8PK7LRO0DIS2FJ15N0I8S,6965,Datang Jixian Taiping Wind Power Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Wind,Wind,ACM2,106.5,,,7,0.0,1-Oct-12,27,879,1944,JQA,,,,,,,,,70,,,United K. (Blue World Carbon),,SinoCarbon Innovation & Investment,20-Jan-12,,,,1-Apr-12,14-Aug-12,26-Oct-12,21-Aug-12,,,,49.5,2232.0,0.9636,,,,,64.80000305,609.0,1309.3,,6.36,8.0,9.020000458,12.44,2012m12,,,11/30/11,United K. ,United K. ,Blue World Carbon,United K. (Blue World Carbon),,1,12.43999958,12.43999958,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,Financials,Specialty Finance,Other Financial Services,11,30,2011,China,Asia & Pacific,United K. ,Wind,Blue World Carbon,East Asia,United K. (Blue World Carbon),0,cob4
1305,CDM07630,78EDZ03I69BA83HKU2AV9SHLG9OWTM,5659,Shandong Taipingshan Wind Farm Project,Asia & Pacific,East Asia,China,,Shandong,Registered,Wind,Wind,ACM2,84.7,,,7,0.0,24-Apr-12,58,737,1585,SGS,,,,,,,,,75,,,United K. (EDF Trading),,Easy Carbon,24-Mar-11,,,,1-Jun-11,24-Apr-12,8-Jun-12,24-Apr-12,,,,49.29999924,1846.0,0.9309,,,,,68.40000153,807.0,1386.8,,4.28,8.0,6.489999771,11.84,2012m7,,,12/18/09,United K. ,United K. ,EDF Trading,United K. (EDF Trading),,1,11.84000015,11.84000015,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Integrated Utilities,12,18,2009,China,Asia & Pacific,United K. ,Wind,EDF Trading,East Asia,United K. (EDF Trading),0,cob4
1306,CDM07643,11I5QTNMO92USEIHMZAFT2XRLCE16T,5185,Jiangsu Rudong Chaojiandai Wind Power Project,Asia & Pacific,East Asia,China,,Jiangsu,Registered,Wind,Wind,ACM2,305.2,,,7,0.0,15-Sep-11,396,2838,5892,DNV,,255.0,,255.0,31/May/13,31/Dec/12,395.0,64%,21,,TV-Rhein,Austria (Kommunalkredit),,Huidong Guo,26-Mar-11,,,,1-Apr-11,9-Sep-11,18-Nov-11,15-Sep-11,,,,150.0,2499.0,0.8141,,,,,379.7000122,1244.0,2531.6,#REF!,6.4,8.0,8.149999618999999,12.44,2014m8,,,1/5/11,Austria ,Austria ,Kommunalkredit,Austria (Kommunalkredit),,1,12.43999958,12.43999958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,1,5,2011,China,Asia & Pacific,Austria ,Wind,Kommunalkredit,East Asia,Austria (Kommunalkredit),0,cob4
1307,CDM07520,AVMGJGBOTOFRBRUV61U13N2RMFCXDM,4972,Guodian Shanxi Youyu Caojiashan Wind Power Project,Asia & Pacific,East Asia,China,,Shanxi,Registered,Wind,Wind,ACM2,84.8,,,7,0.0,19-Jul-11,123,802,1650,CEC,,78.0,,78.0,19/Apr/13,31/Jul/12,88.0,89%,21,,DNV,n.a.,Netherlands (Gunvor International),Easy Carbon,26-Feb-11,,,,1-Jun-11,6-Jul-11,10-Sep-11,19-Jul-11,,,,49.5,1840.0,0.9309,,,,,60.59999847,715.0,1223.8,#REF!,6.04,8.0,8.670000076,12.44,2013m11,,,1/28/11,Netherlands ,Netherlands ,Gunvor International,Netherlands (Gunvor International),,1,12.43999958,12.43999958,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Consumer Discretionary,Distributors - Discretionary,Import & Export,1,28,2011,China,Asia & Pacific,Netherlands ,Wind,Gunvor International,East Asia,Netherlands (Gunvor International),0,cob4
1308,CDM04512,1V0QVR3SNWELPEKR7AWMW63FM0YT82,4853,Hebei Guyuan County Dongxinying 199.5 MW Wind Power Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Wind,Wind,ACM2,427.9,,,7,0.0,15-Sep-11,555,3980,8262,TV-Rhein,,426.0,989.0,1415.0,20-Dec-12,30-Sep-15,1731.0,82%,15,417.8,BV Cert,Sweden (Vattenfall),United K. (Shell Trading),Redox International Consulting,13-Nov-08,,,,1-Nov-08,27-May-11,2-Nov-11,15-Sep-11,,,,199.5,2035.0,1.0549,,,,,244.5,571.0,1225.5,#REF!,6.43,8.0,9.260000229,14.8,2016m8,,,3/2/08,United K. ,United K. ,Shell Trading,United K. (Shell Trading),,1,14.80000019,14.80000019,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Exploration & Production,3,2,2008,China,Asia & Pacific,United K. ,Wind,Shell Trading,East Asia,United K. (Shell Trading),0,cob4
1309,CDM04802,QC156N02W3LA2X3IO0DOC2DXL9QI4W,3894,Guodian Linghai Qingsong Wind Farm Project,Asia & Pacific,East Asia,China,,Liaoning,Registered,Wind,Wind,ACM2,115.1,96.0,,7,0.0,18-Dec-10,235,1098,2059,TV-Rhein,,139.0,156.0,295.0,15-Jun-12,31-Dec-14,465.0,63%,18,,SGS,United K. (DASCO Partners),United K. (Scottish and Southern Energy),Easy Carbon ,28-Jan-09,,,,1-Mar-09,12-Aug-10,20-Nov-10,18-Dec-10,,,,49.5,2097.0,,,,,,66.69999695,580.0,1348.3,#REF!,6.64,8.0,10.35000038,14.21,2017m2,,,1/18/08,United K. ,United K. ,DASCO Partners,United K. (Scottish and Southern Energy),,0,14.21,14.21,0,,,,,,,,,,,,,,,1,18,2008,China,Asia & Pacific,United K. ,Wind,DASCO Partners,East Asia,United K. (Scottish and Southern Energy),0,cob4
1310,CDM04602,6NSUZ10FYQH3PJ39Q3E0C6K4MK2SX2,4685,Inner Mongolia Bayannur Wulanyiligeng 300MW Wind Power Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,894.6,,,7,0.0,9-Aug-11,1250,8411,17362,TV-Rhein,CCER ver.(3),662.0,1750.0,2412.0,24-Oct-12,20-Jul-15,3532.0,68%,15,,CQC,Switzerland (Vitol),,Greenfield Environmental Consultants,9-Dec-08,,,,1-Jul-09,15-Apr-11,21-Sep-11,9-Aug-11,,,,300.0,2827.0,1.0549,,,,,354.2000122,396.0,1180.8,#REF!,6.7,8.0,10.52999973,13.09,2016m3,,"CCER for 11/07/09 to 08/08/11, auditor CEPREI",7/18/09,Switzerland ,Switzerland ,Vitol,Switzerland (Vitol),,1,13.09000015,13.09000015,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,7,18,2009,China,Asia & Pacific,Switzerland ,Wind,Vitol,East Asia,Switzerland (Vitol),0,cob4
1311,CDM11205,GO0NKIVIQEFURWCSFIC7PTVF7RFR6L,8903,Cambodia Stung Atay Hydropower Project,Asia & Pacific,Southeast Asia,Cambodia,,Pursat,Registered,Hydro,New dam,ACM2,266.5,,,7,0.0,1-Mar-13,0,2089,4756,JCI,,,,,,,,,65,,,Sweden (Tricorona Carbon Asset Management Sweden),,Beijing Haohua Rivers International Water Engineering Consulting Co.,27-Apr-12,,,,3-Jan-12,19-Dec-12,2-Feb-13,19-Dec-12,,,,100.0,4057.0,0.6568,,,,,193.6000061,726.0,1935.8,,10.6,15.81,,9.59,2013m8,,,1/15/10,Sweden ,Sweden ,Carbon Asset Management Sweden AB,Sweden (Tricorona Carbon Asset Management Sweden),,1,9.590000153,9.590000153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Specialty Finance,Commercial Finance,1,15,2010,Cambodia,Asia & Pacific,Sweden ,Hydro,Carbon Asset Management Sweden AB,Southeast Asia,Sweden (Tricorona Carbon Asset Management Sweden),0,cob1
1312,CDM01861,NIH4LRXDF7W1N6GBRJLQHUXU2H02YP,2214,Zuo XI Hydropower power plant,Asia & Pacific,East Asia,China,,Zhejiang,Registered,Hydro,Run of river,ACM2,88.1,,,10,0.0,12-May-09,320,881,881,DNV,,182.0,,182.0,22-Jun-11,28-May-11,180.0,101%,26,,TV-Rhein,Switzerland (First Climate),,First Climate,30-Mar-07,,,,1-Jan-08,3-Nov-08,5-Nov-08,12-May-09,,Correction 2,,44.59999847,2182.0,,,,,,38.70000076,440.0,868.1,#REF!,9.01,10.0,10.97999954,9.47,2014m1,,"Two power stations respectively with the power densities 47W/m2 and 202,7W/m2",6/22/06,Switzerland ,Switzerland ,First Climate AG,Switzerland (First Climate),,0,9.47,9.47,0,,,,,,,,,,,,,,,6,22,2006,China,Asia & Pacific,Switzerland ,Hydro,First Climate AG,East Asia,Switzerland (First Climate),0,cob1
1313,CDM05427,LQI5IDA1BL4N5A1H2YLX5JP9E5MFD9,4927,Yunnan Yun County Nan River Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,New dam,ACM2,109.3,,,7,0.0,7-Jul-11,146,1037,2130,DNV,,,,,,,,,85,,,Netherlands (CEZ),,Enecore Carbon,28-Jul-09,,,,1-Jan-09,24-Jun-11,24-Aug-11,7-Jul-11,,,,40.0,3466.0,0.7879999999999999,,,,,23.5,215.0,586.6,,6.48,8.0,11.01000023,10.07,2015m1,,"45,74 W/m2",5/15/09,Netherlands ,Netherlands ,CEZ,Netherlands (CEZ),,1,10.06999969,10.06999969,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Power Generation,5,15,2009,China,Asia & Pacific,Netherlands ,Hydro,CEZ,East Asia,Netherlands (CEZ),0,cob1
1314,CDM08235,6S4C5D246RZ9OLEFOIL9X0L2P35B71,6555,Xinjiang Kashi River Nileke First Stage Hydropower Project,Asia & Pacific,East Asia,China,,Xinjiang,Registered,Hydro,Run of river,ACM2,738.5,,,7,0.0,1-Sep-12,246,6157,13545,JCI,,,,,,,,,71,,,Netherlands (Deutsche Bank),,Green Globe Consulting,27-Jul-11,,,,1-Dec-11,29-Jun-12,7-Sep-12,10-Jul-12,,,,220.0,3990.0,0.8413,,,,,266.1000061,360.0,1209.5,,6.42,8.0,8.930000305,10.66,2014m1,,,6/30/11,Netherlands ,Netherlands ,Deutsche Bank,Netherlands (Deutsche Bank),,1,10.65999985,10.65999985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Banking,Diversified Banks,6,30,2011,China,Asia & Pacific,Netherlands ,Hydro,Deutsche Bank,East Asia,Netherlands (Deutsche Bank),0,cob1
