id,idvalatvalidation,ref,title,ERPA
CDM05603,JIPBPKZ81HG30YR2RCK1KDPL8252AX,6468,Heishan Yangtun Wind Power Project,3/5/10
CDM06077,CRJ8JPL7N2SM1Y0LQUYVHUJEO3Y584,4084,Chongqing Datong Coalmine VAM Destruction and Utilization Project,3/6/10
CDM06620,NLRSSJLZUN61KLIHM2GZAMRR12KJ18,4696,Guangdong Shenzhen Laohukeng Landfill Gas Utilization Project,3/8/10
CDM06689,0BKY90B9RHFJNSHIRQSZJ7AOZJJAXX,4695,Hubei Macheng Rural Solar Cooker Utilization Project,3/9/10
CDM06811,W837LKAT54G9W1O0UQOOQSP5GEEGIY,4633,Fujian Muyangxi River Fengyuan Hydropower Project,3/10/10
CDM06616,ETA6FG3TS3FDABCM1YRAX0ETPEVDLZ,4571,Hunan Lixian 15 MW Biomass Power Phase Two Project,3/15/10
CDM07619,AMTV18OB2EMYYB522HV76GL847JAII,3497,Sujiahekou Hydropower Station,3/15/10
CDM07402,MECGBYSHZO0JK6FJC4TJV20CI4EIOW,6001,Shandong Qixia Tangshan Wind Farm Project,3/16/10
CDM06632,4PK1MRRVSILQPZW68K6YRMJ1T4W56O,4783,Huadian Fuqing Niutouwei Wind Power Project,3/17/10
CDM07371,NT45326N2DX08MXFSR76C8RE1GQ9D8,5934,Gansu Dunhuang 10MWP Photovoltaic Power Generation Project,3/18/10
CDM07206,Q29UC5X9F4DWDRAEPYP40I0VAF2MSC,4989,Gansu Guazhou East Beidaqiao Wind Power Phase II Project,3/18/10
CDM07920,LSGZN2HJHZI9IFCNDXD07K8YQX2BLP,8926,Shandong Laizhou Yidao Wind Power Project,3/18/10
CDM07444,6QW3AAAMQD6N96MFH8ZLOHYMKE7L1U,4971,Gansu Guazhou Beidaqiao Second Wind Power Project,3/18/10
CDM06657,FTMR45A5UQXVUMURHHYU8X12XIU0FV,4984,Fujian Changle Wushan Wind Power Project,3/19/10
CDM10917,U0NMYHOE343RFU6U7BQMXTA9KBQEQ1,7693,Hainan Nanzhonghe IV Small-Scale Hydropower Project,3/20/10
CDM08117,BWVWO2RYYT6STV047W4M998LYUD67O,5611,Yunnan Baoshan Dengke Hydropower Project,3/23/10
CDM11239,S24DLSJ8MVLAS19KBFE5TNBLYKQS76,7468,Huangshui Huanghui Hydropower Project,3/24/10
CDM07133,TU4DDUIG3TBZJQWSVU3UU5WO3FK926,7034,Sichuan Ebian Bundled Small Hydropower Project,3/25/10
CDM06569,J3KE9TNLEH37Q27BYZJVUULFSDJ3CJ,5266,Sichuan Keguang 3rd Level Hydropower Project,3/29/10
CDM06845,0H8UFRD2ZBT79T15BEN91220ZKGPPU,5709,Hunan Daxing Small Hydropower Project,3/30/10
CDM07557,FUW3XEZJAYED78FTQSZC5TQYT1109E,5072,Xiapu Dajing Wind Power Project,3/31/10
CDM05802,JLLT1C6C7S2NYJZM19TVY7ODWYEH3G,5131,Xinjiang Kalasuke 140MW Hydroelectric Project,4/1/10
CDM06329,J942D5R28P4PUK6PG0TZDCK5EPW5JT,4931,The Second Hydropower Project in Hetao Irrigation District of Inner Mongolia,4/1/10
CDM07622,QGB2417KQ0HS4FG8UPFE1M22YV3UUE,5772,Putian Shijing Phase II Wind Farm Project,4/6/10
CDM07727,ZJOAFA1T0268AR148COF3IU387AZTN,8701,Jilin Zhenlai Heiyupao Phase II Wind Farm Project,4/6/10
CDM06434,4Y71WN9W7JWV0PMHVF3K31NB4U2L4R,4929,Yunnan Dali Tiechuanqiao Hydro Power Project,4/7/10
CDM06527,GDVF3AGF8XB7KPXS3UKEF8GGJV1LF0,6100,Inner Mongolia Donghao Wind Farm Phase I Project,4/8/10
CDM06837,AFCH4KA2FXMETGX6QF1CXVP2BMH305,4628,Shanxi Pinglu Kaidi Wind Power Project,4/8/10
CDM07030,1DLJISFB9QKOR68YLV7WV8FZ669Q32,4967,"Coke Dry Quenching (CDQ) Waste Heat Recovery for Power Generation Project of Shandong Shiheng Special Steel 960,000t/a Coking Plant",4/9/10
CDM05287,C5E5QWLVY2Y548D0YZS3T5J39XMLWQ,3994,"Waste Heat Recovery and Power Generation  Project in Jilin Yatai Group Mingcheng Cemennt Co., Ltd.",4/10/10
CDM05279,NOY86ABC4H7ZF67CESJRFM3ACR2XSF,3992,"Shuangyang Waste Heat Recovery and Power Generation Project in Jilin Yatai Cement Co., Ltd.",4/10/10
CDM05283,HX8AKM6JKMLJRZVZNG4240PLABJFRR,4616,"Waste Heat Recovery and Power Generation Project in Yatai Group Harbin Cement Co., Ltd.",4/10/10
CDM07399,XQC2S8DNBUNFWCAQNRC5MDFC1CNJ7W,5109,Liaoning Zhuangwu Pingandi Wind Farm Project,4/10/10
CDM07579,QFL59GQHU0CED3IFBUCS80SGCRFALL,5130,Shandong Laiwu Landfill Gas Recovery and Power Generation Project,4/12/10
CDM06955,8YH0DSVY0QJBE9D0M7O9GWB0ZOEHPX,4734,CECIC Gansu Yumen Changma No.3 Wind Farm Project,4/12/10
CDM11528,FXJ4UTEZI4RY8L4DZ1G6HM1VBCXLMP,8086,Fujian Gaosa Hydropower Project,4/12/10
CDM07036,3AYHREDL34WWHZQP2XCDUL7901YEPR,4493,Ningxia Mahuang Mountain Wind Farm Huianpu Master Phase One Project,4/15/10
CDM06764,OKO3Q81756MG1GK64F6ER82EX8W0U1,7891,Xinjiang Tuoshenganhe River Biedieli Hydropower Project,4/15/10
CDM07722,FOEWJ8PYT88BZX8ZMDOFANNY2388TE,8700,Jilin Zhenlai Phase II Wind Farm Project,4/15/10
CDM06613,T0TO7DX86ROCZ3GPMGUNKWEJBJQZBB,4609,Sichuan Shimian Songlinhe Hongyi Hydropower Project,4/15/10
CDM07641,ZWI4DQCCSR85CL0U4C203SUJMLBCLU,5233,Shenzhen Energy Yihetala No.2 Wind Farm Project,4/22/10
CDM06441,WTJP3M5RPWS627KZKRF1QF4H1WZR4S,8321,Sichuan Jinyangcangfang Hydropower Project,4/22/10
CDM07413,BQZQVCI4ZWFBOFVDRY42XIF533ATIP,6730,Waste Heat Recovery CDM Project at Attock Cement Pakistan Ltd.,4/23/10
CDM08218,6U7L0DWSSLK88WNZCF7L4G32MN93VD,7729,"Methane recovery and utilization from industrial wastewater Project of Lianyungang Yida Alcohol Co., Ltd.",4/26/10
CDM08160,MDTAZJHMXXUU927250D2O70X5UY6DN,6098,Fuqing Jiaru Wind Power Phase II Project,4/27/10
CDM07137,CUGKK826VWMKNMBYQSNYEC82JGG8KS,4429,Laoshizhai Hydropower Station,4/28/10
CDM07788,VRWKYWHHFBALEJT9U7Z0C20VF2UW4S,5422,Guizhou Jinqiao Coal Mine CMM Utilization Project,4/30/10
CDM06813,NJT7850DIB86QOUCTB5J21RXH79W7F,4350,Chongqing Wulong Quantang Hydropower Station,4/30/10
CDM06962,5YZ9A4K31VGRUEF37U7CXH83G7N7LE,4252,Chicheng Dananshan Wind Farm Project,5/2/10
CDM07284,YFE2M64X849DRX25H5CTXQOKUVV5MD,4914,Huadian Ningxia Ningdong Yangjiayao Wind Farm Expansion Project,5/5/10
CDM06532,04A69CYPE7ANE1J3E8JWFDGJ2VRIF1,6204,Sichuan Province Yingxiongpo 56MW Hydropower Project,5/5/10
CDM09312,VYI2H09OS439RL2Z5IDV3OZPYZPW81,9082,"Waste Water (black liquor) Treatment and Comprehensive Utilization Project in Paper Manufacturing of Hebei Hangyu Group Co., Ltd",5/6/10
CDM08317,79WR94NWGAA1WMCVUM97AKZGL97W58,6691,PT Fajar Surya Wisesa Tbk Waste Incineration Plant,5/7/10
CDM06876,EG90SYBFLGJIZ3UO7PDISTCFAC69DP,4944,Zhangjiakou Qiaodong District Heating Project,5/7/10
CDM04892,RIH9Q4Z0QQ2RNQ07GQCEHO94UWIIJL,4101,Yunnan Lixianjiang Shimenkan Hydropower Project,5/7/10
CDM07699,6EPNLBHPPYTMPC2DQZ8CVMX3GU26JN,6454,Huaneng Tongliao Kailu Jianhua Wind Farm Project,5/8/10
CDM08396,H8JV9FS25RZ598L2QLEL33S53AKGW7,6333,Xinping County Yaweihe Hydropower Project,5/10/10
CDM08335,ZKNBMXHWEAFJSK9VY23BYBOAHKOHKQ,6855,Chifeng Ongniud Banner Wufendi Wind Power Project,5/11/10
CDM06444,PRQQAADG0MV0PDSGOV65WNQFOM5TK8,4187,Guodian Youyu Laoqianshan Wind Farm Phase I 49.5MW Project,5/12/10
CDM06445,CRTLXQJAUE5T8N0UITI9TBI22O9I7R,4190,Guodian Wuchuan Xiwulanbulang Hongshan Wind Farm Phase I 49.5MW Wind Power Project,5/12/10
CDM07870,SFUHAFS43VM9ONAF5RBF7DQNJ1RGXQ,5656,Sunan Baiquanmen III&IV Bundle Small Hydropower Project in Gansu Province,5/15/10
CDM06927,QU1364TE9Q1DMIAL9IV40GY4FL9FNO,5197,Sichuan Leibo Dele Hydropower Project,5/15/10
CDM07773,0ZQ3X147T0OY3GZPMS21ZPC91UKNAD,5748,Yunnan Langgeluohe Hydropower Project,5/17/10
CDM07961,Q9XNEZSHBDDF1BKQO568U8M5PHK2DJ,5741,Jiangsu Huadian Guanyun Wind Farm Project,5/19/10
CDM07958,GS2Q5HSOAVSX28LRHY7FW9GGWAM4KI,6721,"Ryesonggang Hydropower Plant No.4, DPR Korea",5/19/10
CDM08565,EC49QK0JAIZILI1XOQ3994QU4CUML3,7689,HPPCL Integrated Kashang Hydro Electric Project,5/20/10
CDM10345,ZIOKQ8YU9U4HKSTANL0ALF5AF0LGPS,8358,"Demonstration project for annual production 4, 000, 000 m3 biogas from organic waste in Anyang City",5/20/10
CDM06944,ZYIVTDQV6UYBYIWK7JU686DJWOQR2M,5362,N2O abatement project of Nylon Plant of PetroChina Company Limited Liaoyang Petrochemical Company,5/20/10
CDM07348,1WGCRSWNDUVA1ZZ8FXJ8F3RMZJTJC9,5211,Gansu Guazhou Beidaqiao No.4 200MW Wind Farm Project.,5/20/10
CDM08213,CPH7LZEWZ2DVDBZT583FI4R435NBTG,6122,Shaanxi Huaneng Jingbian Wind Power Project,5/21/10
CDM07720,C4UVAQ9BJHS5NIH8Z425YHKRS1JDIH,5677,Huadian Gansu Jiayuguan 10MWp Grid-connected Photovoltaic Power Project,5/23/10
CDM07505,Z9J447G325X8WCXT9UP0BFEUMQIF7S,5667,Sichuan Langzhong City Baoning Hydropower Project,5/23/10
CDM09217,Z5FGBY27M51YEKDG5U2AB4YCJ9LQAI,8333,Sichuan Beichuan Gansongba Hydropower Project,5/25/10
CDM09216,7B0J4VQ582YU1PZZ4GJUXC3P4H9930,7868,Sichuan Beichuan Kaiping Hydropower Project,5/25/10
CDM06987,ZTTF4JDBH9ZL82F9BAQ11141UMMG8I,5915,Sichuan Heishui Deshiwo Erji 20.6MW Hydro Power Project,5/31/10
CDM06803,KIFBJE5DTX1CBCDTQHEG4JLRW919JW,6112,Huaneng Siping Xinfeng Phase IV Wind Farm Project,6/1/10
CDM06801,94BR469HSAOV9M684X061H0CN6IZ2L,6111,Huaneng Siping Xinfeng Phase II Wind Farm Project,6/1/10
CDM06565,ID43LUFM2Q1XJ8NMKBGXVUMOLJCQWK,5964,Sichuan Keguang 2nd Level Small Hydropower Project,6/1/10
CDM07750,AYELOMCZC0C2O4XHYFQ7Y6SOLVGQWF,6236,01 million Compact Fluorescent Lamps (EVN-2010) Project in Vietnam,6/4/10
CDM07966,V13RQ2NLOBLT7P371GWZF5E7I7AHN6,5614,Fujian Wutong Hydropower Project,6/7/10
CDM07200,VSBYZ0ALH8EEQGLIRKI9UNMIU6F9JY,5885,Nam Na 2 Hydropower Project,6/8/10
CDM07148,LPQU3SV8X041XL4X6814KSLORZDRKA,4648,Huaneng Xinjiang Hami Santanghu Phase II Wind Farm Project,6/8/10
CDM08744,7FM89U0GFIJ1VRBWBEF14I3ZUI9CY0,6758,Huaneng Tongliao Nugusitai Jingguan Wind Farm Project,6/8/10
CDM08469,LK5DDJ1JZPQ2DT2WHLFQPGTMII6R95,6234,Sichuan Niri River Yutian Hydropower Project,6/9/10
CDM09236,895TBEHZUFXCAAHYM424CYEJ31TPG0,7827,Kangding county Qianxi Hydropower Project,6/16/10
CDM07651,5DU2N6ATJS22HVMMWE2839E6OX8PPT,5156,Hebei Zhangbei Batou Wind Farm Phase I,6/17/10
CDM07595,EMJ99KAIM9NIXDSYN8TGV7T9F5PB4V,6297,Yangchun City Fengyuan Starch Factory Methane Recovery Project,6/20/10
CDM06299,THHCEE9BDCPS1U9P4PSU3VZRLNZCSH,3972,Hebei Weichang Dishuihu Wind power project,6/21/10
CDM06303,1QVZROQFGNZ5J847QYNKK575J9NZIA,3971,Hebei Weichang Yangshugou Wind Power Project,6/21/10
CDM06919,FWWYT9X04J5F1L1HBSBSB7UBT3K4P5,3819,Ningxia Mahuangshan Master Phase I Wind Farm Project,6/22/10
CDM06921,5QD7L8MPDYR6LJQN2SNJ0YOCPPZ9FY,4461,Ningxia Mahuangshan Hanas Phase I Wind Farm Project,6/22/10
CDM07843,R1X6M4QE7W74EJ9B8GXDI3SWC8F02I,5349,Huadian Inner Mongolia Guyang Hongnijing Wind Farm Project,6/22/10
CDM07754,JUMRQKMFEUNMKXAXVPXT620N0NJ9SF,5245,Huadian Shangde Dongtai 10MWp Solar PV Power Project,6/22/10
CDM07737,PIFESN4IDTTDUVZBHPVBMSCX2QNNND,5225,Zhejiang Huadian Zhoushan Dinghai Changbai Wind Farm Project,6/22/10
CDM07088,JUJDGH361TXI38506QVL8AUTO8YDZ8,4421,CECIC Urumqi Tuoli Phase I Wind Farm Project,6/22/10
CDM05876,M2KEQ23DEZVXMTHTXP29V8I2B1I9M7,4981,CECIC Shizuishan Grid-connected Solar PV Power Generation Phase I project,6/23/10
CDM05872,ERL59TBHWB2W7O5MYYIIJKPK9BW1CU,4775,CECIC Taiyangshan Grid-connected Solar PV Power Generation Phase I project,6/23/10
CDM07853,NLRNHYCRBBODC1E672533HL4OR0VF5,5481,Huadian Inner Mongolia Tongliao Kailu Jieji Wind Farm Project,6/23/10
CDM07844,LQGMWIHSL4USCHYEE9B5TE6ZMHZ42F,5435,Inner Mongolia Huadian Meiguiying Wind Farm Project,6/23/10
CDM07995,52Y7K4KO7MFMZ0154PS6LPIPAC8P8J,5387,Hunan Chenzhou Yangtianhu 36.3MW Wind Power Project,6/23/10
CDM06575,XLP8M8UH4A8M4ZNGSHT07HBP2OYA7V,5244,Sichuan Luomu 2nd Level and Muguaping Bundled Small Hydropower Project,6/23/10
CDM07193,M79AEOX3GKBHZFDTZ690EB2N801ZA2,5419,Hunan Tongxi Small Hydropower Project,6/23/10
CDM06566,XAIKFVZYQ53RHJ2STO0BLUBRL4ON56,5612,Sichuan Keguang 1st Level Hydropower Project,6/25/10
CDM07559,YFZRO5JU4J3WR08E3BGNG8LF2QGNHV,6074,Huadian Inner Mongolia Naiman Banner First Phase 49.5MW Wind Power Project,6/25/10
CDM07335,M1SGPBVXGUZ9RWDFLXEFWPYWIA1L36,5270,Putian Houhai Wind Power Project,6/28/10
CDM08077,U3E8NED3UUH006KROKRNT3VY0YA9I2,8036,Semarang MSW Composting Project,6/28/10
CDM07384,K62V7QFVW0VBPXWQ72QCK1E5FYW4TM,6379,Anning River Wa'nao Hydropower Station in Xichang City Liangshan Prefecture,6/29/10
CDM08297,GCLYBMDBT9JWLTMIFPLYCN1XRJQR57,8166,Sichuan Puge Xiaoxingchang Second Stage Small Hydropower Project,6/29/10
CDM07760,OQMSG5GO49WVDJ90S40IH33MFK2I2T,6910,"Small hydro project at Sungai Brooke in Lojing, Gua Musang in Kelantan State in Malaysia",6/30/10
CDM06978,RMRSKX922YPVE0AUJOJXXCBV1JKUCJ,5391,CECIC Wuhan 2.2 MW Grid-connected Solar PV Power Generation Project,7/5/10
CDM06755,FEIOZ88ZQ6RM8FB414OCF0JILH9FXY,5177,CECIC Bundled Grid-connected Solar PV Power Generation Project,7/5/10
CDM07820,WCL52U1EOAE8HH8AHNRUXPKC8297MA,5339,Tianjin Dashentang Wind Farm Power Generation Project,7/6/10
CDM06895,HD2XGL1J2699MQ9VBBUW30MTY76OFK,5093,"Jinhanlazha hydropower station (58MW) of Niru River, Yunnan Province, P.R.China",7/7/10
CDM06731,7KCYR7M3M4MH7I9A6IZ34EDYP8NYK4,5330,Hebei Chongli Honghualiang 49.5MW Wind Farm Project,7/8/10
CDM07004,1IGFJ5ZEL83SKOSFBSNZTKMYSR79A7,5121,Fujian Niutoushan Hydropower Project,7/8/10
CDM06828,7BGTGPU0T3PPY7U04J6YYOWGSI9LAX,6254,"Municipal Solid Waste Anaerobic Digestion with Gas Collection and Power Generation Project in Jiaonan City, P.R. China",7/9/10
CDM07841,LSYWSP1O5VZGU59PDJAVIZVPCGU21K,5636,Shanghai Fengxian Bay Wind Farm Capacity Expansion Project,7/14/10
CDM07395,WS6KR82AO283BB7AVCFWA5L1ZYK8QY,5014,Gansu Taohe Jili Hydropower Project,7/15/10
CDM07239,N7DBK92KYGSL67VHTJWF2FLA7DBI6Y,5295,Anjiang Hydropower Project in Hunan Province,7/15/10
CDM07632,BBGOFCUERUTBDWMRKZRIL009FSA9B5,7057,Yunnan Mangtie River Second Stage Hydropower Project,7/15/10
CDM07188,ZLEU7C8RE86ZHW0GVZL50JSKNV4NBR,7405,Dongjia low temperature waste heat recovery project,7/15/10
CDM07735,SNH8ML2N74DV5IDCCQKWWFR26PBTVW,5584,Cerro de Hula Wind Project,7/15/10
CDM07703,LSK7MR07RTO7QL9WWNOBFDAYWP9M6E,5569,"Eshan Wind Power Project in Haiyang city Shandong province, China",7/15/10
CDM09187,VUEC297IIHTJWVLSVWNHDF7QJ5QUSP,6152,"Coke oven gas comprehensive utilization for co-generation project in Shandong Jikuang Morningsun Thermal Power Co., Ltd",7/15/10
CDM07021,6KP38XWO18C5VIY63MJR6ZGHNKR4SZ,8037,Sichuan Emeishan Jinding Special Cement Waste Heat Recovery Power Generation (12MW) Project,7/16/10
CDM07146,VT5IG0Q9JH0HJ9HM9U7YD731V06PTR,4963,Gansu Yumen Changma NO.2 Wind Farm 201MW Project,7/16/10
CDM06798,6ECB3FF6HJDZ141W9620DOPFHOQUQI,4849,Yunnan Dali Zhemoshan Wind Farm Phase II Project,7/16/10
CDM06467,0Y7P2KZG2KXI3NAE9YE1ERQHZ237BT,5063,Inner Mongolia Daiqintala Wind Power Project,7/16/10
CDM07271,YRWWQ0BUEXJX7X3BRR803ETXRYSF2A,8430,Kangding Lianghekou Hydro Power Project,7/20/10
CDM07270,OHUH9KP7Z3N0PCVA4EOQ53QASDQNX6,8420,Kangding Longtou Hydro Power Project,7/20/10
CDM07379,NM0RA288O57QAKC3TIEOTFI1SW9992,6856,Huadian Hebei Kangbao Chuzhangdi First Phase 49.5MW Wind Power Project,7/23/10
CDM07442,B2RE4YZMCSBJDLNTFUGL8ROV3KZFZT,5127,Huadian Gansu Yumen Heiyazi First Phase 48MW Wind Power Project,7/23/10
CDM07233,BW92JYSR5KN0SB9BVDM2NL04G079GM,6940,Santa Cruz III Hydroelectric Power Plant,7/24/10
CDM11095,EKL24YJ81IM2J6B927BUPQK05QUT0B,7383,Aba Minjiang river Jiangseba Hydropower Project,7/24/10
CDM07114,584BAG6GIB5RO1AZO7OFYR2TO8ZI36,4746,"Niudu 20MW Hydropower Project on Furong River, Guizhou province",7/25/10
CDM07159,OFFUDRSBKAWOZO1I575675YGJ14C1P,9201,"Sinter Waste Heat Recovery for Power Generation in Hunan VALIN Xiangtan Iron & Steel Co., Ltd.",7/27/10
CDM07588,V9B65TOPGF0AC7BCFEKO5XX1V134AS,5637,Guangxi Changtang Hydropower Project,8/1/10
CDM08598,740YAT4SUJ6VSMNSGLEQCET6F21D7E,7114,Sichuan Ganluo Longgangzi Small Hydropower Project,8/6/10
CDM07212,7MVL65BOTPA6UHUSYZLROC9L91QHST,9134,"XuZhou Yifeng Sanpu Environmental Heat and Power Co., Ltd Biomass Power Plant Project",8/6/10
CDM07449,P247RC7A90U7BQ41XG2OMPH4PR56C2,5284,Hebei Zhangbei Xishungou Wind Farm Project,8/9/10
CDM07446,F9J8ND3A4Z7HTS7EWOARGEGM7E6MMF,5285,Hebei Zhangbei Lijiaying Wind Farm Project,8/9/10
CDM07451,8YOPK7G9YGXQZFC2U2M7QWS1Y3Y3T3,7312,Yunnan Nanlonghe Hydropower Station Bundled Project (0 Stage and 2nd Stage Hydropower station),8/15/10
CDM07072,TARLNNAMH0HXM5SOJZDWK2OGBCJE85,4893,Lintao County Ruilong Hydropower Project,8/15/10
CDM07034,373TZ4N7HMINGFJYX0XKY6GJEXPD2I,4167,Ningxia Mahuang Mountain Wind Farm Huianpu Hanas Phase One Project,8/15/10
CDM07528,TT8REKQQ1CVGV4S8S88JB2Y2M820QQ,5378,Tongdao County Laorongtan Hydropower Station Project,8/15/10
CDM07140,LVV7MKRNT58G2GXBADZ10DF9DA2MV1,4690,Yunnan Luxi Liziqing Wind Power Project,8/15/10
CDM07634,T6AH6RV6JXD4XWUD04IVLL36Z6SVXN,8563,Hubei Loushui Jiangpinghe Hydropower Project,8/16/10
CDM07906,R13NDRNQQR49Z7N5DH73L3D0HXB0KB,5746,CGN Inner Mongolia Suniteyouqi Phase 3 Windfarm Project,8/16/10
CDM07396,CWVSQE2YKTLDDM1FHRN2D4CK6APJ7I,6214,Korat S.W. Group 2007 Wastewater Treatment and Biogas Utilization Project,8/17/10
CDM07351,WL2QEJCRFJCJCRZ82FVBT3992O0T4Q,5222,Gansu Guazhou Ganhekou No.6 Wind Farm 200MW Project,8/17/10
CDM07136,YU4DL7OK9TAP8E32BZ5PDHBQWSK26W,5058,"Duolangqu First and Second Cascade Bundled Project in Wensu County, Xinjiang Uygur Autonomous Region, China",8/18/10
CDM07230,6VGJ13BKHLNBGVGYBAVR0CQQ3LYBR6,5057,"Tuobeiqu First and Second Cascade Bundled Project in Xinjiang Uygur Autonomous Region, China",8/18/10
CDM07959,L738UEHVVA3LJLT67002J42MRALIIE,5609,20 MW Xuzhou Xiexin Photovoltaic Solar Power Plant,8/25/10
CDM07664,KOXF0C5GM1OQ2H9B3T6E0L9TO604TJ,6012,"Nam Mo 3 Hydro Power Project, Vietnam",8/26/10
CDM08168,D3P74FQ281U9WXY181REL6ZBCTI9CG,6278,Huaneng Shanxi Ningwu Dongmafang Phase II Wind Farm Project,8/27/10
CDM07584,3MVNS6ERR4B2ESVTIVW1HHHGSN0AD8,6286,"Chongqing Pingxiang CMM Utilization Project, China",8/29/10
CDM07260,J1RBRKAK5QSHI0T6LD978GQ3UOJFNN,5296,Huaneng Shanxi Pianguan Wind Farm Project,8/30/10
CDM07258,DLLX6AOS5HD9FU7076L05BPN6GFK3H,4978,Huaneng Inner Mongolia Wuchuan Heishatu Wind Farm Project,8/30/10
CDM08027,LZTQGL6FCWUZ6FET3MMFYEWHR1TRSB,5447,Ferrosilicon waste heat power generation project,8/30/10
CDM07808,9I7ZLPZCUJ86OQOXX7PVIPD31R3V8R,6750,Huaneng Shanxi Yuanping Duanjiapu Wind Farm Project,9/1/10
CDM07245,MAS285P17RPQZCGVZQ0C0SUVKGSY8U,5189,Song Chay 5 Hydropower project.,9/8/10
CDM07729,4UTNRJONSOVT3IE4JN487AYW7KQDJW,5525,Gansu Yongdeng Longlin Hydro Power Project,9/12/10
CDM06906,733MPK9Z4MDQU6FP722KC740A59JGG,7724,"10.5 MW wind power project in Ossiya, Rajasthan by Gujarat Fluorochemicals Limited (GFL)",9/13/10
CDM06436,153ONHWVA5JY46GO18UOI3OY71RTS0,4534,Shanxi Wangpo Low Concentration Coal Mine Methane Utilization Project,9/21/10
CDM06678,N4TJ035LH00ASRCK0AEON6ISGOEELH,4784,Liaoning Kangping Aoliyingzi Wind Power Project,9/21/10
CDM09174,EAEJ17DP9O7F1OFIISAIK3M7JBL27O,8621,Fujian Air Separation Project utilizing Cryogenic Energy of LNG,9/29/10
CDM07775,XVQXOISDSZZOL32T46208D1IJXDAT6,5749,Mianning County Longjiagou Hydropower Project,10/2/10
CDM07774,TF7GHPYD9ASLNG4QELHF0JA0J79SFW,5750,Galiuhe Yiji and Erji Bundled Hydropower Project in Sichuan Province,10/2/10
CDM03289,1DCUWFJNP05SY8GXKGZGKEL44OQCTM,8221,La Fe Wind Farm Project,10/2/10
CDM07845,ANXTLURJT0XZ2I0ZDEBOAF90TZX7MS,5505,"Taiyangshan Phase IV 49.5MW Wind-farm Project of Ningxia Electric Power Group Co., Ltd.",10/6/10
CDM07847,9928TD9UL4VI1SYIGBD7MZQ685XPNA,5467,"Taiyangshan Phase III 49.5MW Wind-farm Project of Ningxia Electric Power Group Co., Ltd.",10/6/10
CDM08155,5LQLTC7BKTTTIW1US36Z8GJKJUQ4LK,5315,Guodian Ningxia Qingtongxia Niushoushan Phase I 49.5MW Wind-farm project,10/6/10
CDM08202,43YALDJNBN7B02YJTN53J973854FHA,4135,Ningxia Guodian Yanchi Mahuangshan Wind-farm Phase I 49.5MW Project,10/6/10
CDM07999,WAXMCIK433ZJMGTQ12GVEJ8SJTZM1U,8477,Sichuan Kangding County Seyu Hydropower Project,10/7/10
CDM07377,Z174QNLR1ZBE8PRK88A6UX4S0QG035,4932,Huaneng Tongyu Xinhua 1C Wind Farm Project,10/8/10
CDM07445,RK2MO10HFPSXQL72TXV90S4BGYVOC6,5055,Huaneng Tongyu Xinhua 1D Wind Farm Project,10/8/10
CDM07450,PCI6TC0E4975IFI5CAJDKZ9J0MWZBM,5094,Huaneng Tongyu Xinhua 1E Wind Farm Project,10/8/10
CDM07437,MTRLCSYW2TTDKW6JNSBSI7E4LRRZZB,5277,Huaneng Tongyu Xinhua 1F Wind Farm Project,10/8/10
CDM07376,7KLCYRQN6YDN8DCMR43CMK22HZFTEB,4917,Huaneng Tongyu Xinhua 1B Wind Farm Project,10/8/10
CDM07381,PSRKPHI1LV4QHUCNQDZ6Z5N6FW9Q44,5036,Jilin Taonan Xinli 49.5MW Wind Power Project,10/8/10
CDM08199,VE3PO05H1BMKVDST4RPTH1CCLBQM0M,6663,Laifeng Kaidi Biomass Power Project,10/8/10
CDM09079,RLRA7L3Z7QXEG22WG05LOVW3DOAQLU,6096,Baishi Wind-farm Project,10/9/10
CDM11690,MC9UAWMVGTXUENM0SI7BOI3BEKM2R3,9968,Inner Mongolia Shangdi Wind-farm Project,10/9/10
CDM12127,Z8U3PO5N5BC0A305FEW2FN104NV8FD,6858,Guohua Hekou (Phase II) Wind Farm Project,10/9/10
CDM08536,2TKI2RRXYHL5ML2HIQ40WBA6ZOM4CT,7832,Guohua Lijin (Phase III) Wind Farm Project,10/9/10
CDM08098,VNE7TMR5UGS0KD1GLMCFRGW20APVSP,6816,Huadian Inner Mongolia Keqi Wutaohai Phase I Wind farm Project,10/10/10
CDM08258,SVHKOXUQZHC6K617FEZGSIKMEMISVO,8594,GuoDian Ningxia Pingluo Phase II Solar Photovoltaic Power Project,10/10/10
CDM08260,OHHNA70X0HF412EAYWTWOETL8C0PX7,8320,Ningxia Jinyang 30MWp Solar Photovoltaic Power Project,10/10/10
CDM08256,4976MP38MD8PM5UXRNBAMBZCN9NFQH,8517,China Power Investment Corporation Taiyangshan PV Power Plant Phase I 30MWp Project,10/10/10
CDM08259,WNJ1KJSZA53A9GYAUJQK9GN85F7TU3,6852,Ningxia Gaoshawo Phase I 20MWp PV (photovoltaic) Power Plant Project,10/10/10
CDM07331,HB8YN93YOE0EXTX1JOGHOHSTPEMTIN,5441,Putian Shicheng Phase II Wind Power Project,10/11/10
CDM08289,Z2XD7N3E3G7K1NCU9839I5UBK8HKDR,8504,Sichuan Danba County Jiniu Hydropower Project,10/11/10
CDM07910,7G0O66IWOZWB8V94HJO545HWO0VQNZ,6629,Sichuan Da County Mutou Hydropower Project,10/11/10
